"BBRefName","BBRefLink","BBRefID","BBRefBirthDate"
"Pervis Ellison","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/ellispe01.html","ellispe01",1967-04-03
"Francisco Elson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/elsonfr01.html","elsonfr01",1976-02-28
"Melvin Ely","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/elyme01.html","elyme01",1978-05-02
"Joel Embiid","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/embiijo01.html","embiijo01",1994-03-16
"Andre Emmett","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/emmetan01.html","emmetan01",1982-08-27
"A.J. English","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/engliaj01.html","engliaj01",1967-07-11
"Alex English","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/englial01.html","englial01",1954-01-05
"Jo Jo English","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/englijo01.html","englijo01",1970-02-04
"Kim English","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/engliki01.html","engliki01",1988-09-24
"James Ennis","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/ennisja01.html","ennisja01",1990-07-01
"Tyler Ennis","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/ennisty01.html","ennisty01",1994-08-24
"Semih Erden","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/erdense01.html","erdense01",1986-07-28
"Evan Eschmeyer","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/eschmev01.html","eschmev01",1975-05-30
"Vincenzo Esposito","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/esposvi01.html","esposvi01",1969-03-01
"Drew Eubanks","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/eubandr01.html","eubandr01",1997-02-01
"Brian Evans","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/evansbr01.html","evansbr01",1973-09-13
"Jawun Evans","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/evansja01.html","evansja01",1996-07-26
"Jacob Evans","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/evansja02.html","evansja02",1997-06-18
"Jeremy Evans","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/evansje01.html","evansje01",1987-10-24
"Maurice Evans","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/evansma01.html","evansma01",1978-11-08
"Reggie Evans","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/evansre01.html","evansre01",1980-05-18
"Tyreke Evans","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/evansty01.html","evansty01",1989-09-19
"Daniel Ewing","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/ewingda01.html","ewingda01",1983-03-26
"Patrick Ewing","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/ewingpa01.html","ewingpa01",1962-08-05
"Patrick Ewing","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/ewingpa02.html","ewingpa02",1984-05-20
"Dante Exum","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/exumda01.html","exumda01",1995-07-13
"Christian Eyenga","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/eyengch01.html","eyengch01",1989-06-22
"Festus Ezeli","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/e/ezelife01.html","ezelife01",1989-10-21
"Tacko Fall","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fallta01.html","fallta01",1995-12-10
"Kenneth Faried","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/farieke01.html","farieke01",1989-11-19
"Jordan Farmar","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/farmajo01.html","farmajo01",1986-11-30
"Desmon Farmer","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/farmede01.html","farmede01",1981-10-07
"Jim Farmer","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/farmeji01.html","farmeji01",1964-09-23
"Tony Farmer","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/farmeto01.html","farmeto01",1970-01-03
"Vítor Luiz Faverani","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/favervi01.html","favervi01",1988-05-05
"Derrick Favors","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/favorde01.html","favorde01",1991-07-15
"Nick Fazekas","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fazekni01.html","fazekni01",1985-06-17
"Jamie Feick","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/feickja01.html","feickja01",1974-07-03
"Dave Feitl","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/feitlda01.html","feitlda01",1962-06-08
"Kay Felder","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/feldeka01.html","feldeka01",1995-03-29
"Cristiano Felício","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/feliccr01.html","feliccr01",1992-07-07
"Carrick Felix","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/felixca01.html","felixca01",1990-08-17
"Noel Felix","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/felixno01.html","felixno01",1981-10-04
"Raymond Felton","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/feltora01.html","feltora01",1984-06-26
"Desmond Ferguson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fergude01.html","fergude01",1977-07-22
"Terrance Ferguson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fergute01.html","fergute01",1998-05-17
"Bruno Fernando","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fernabr01.html","fernabr01",1998-08-15
"Rudy Fernández","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fernaru01.html","fernaru01",1985-04-04
"Duane Ferrell","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/ferredu01.html","ferredu01",1965-02-28
"Yogi Ferrell","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/ferreyo01.html","ferreyo01",1993-05-09
"Danny Ferry","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/ferryda01.html","ferryda01",1966-10-17
"Kyrylo Fesenko","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fesenky01.html","fesenky01",1986-12-24
"Landry Fields","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fieldla01.html","fieldla01",1988-06-27
"Michael Finley","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/finlemi01.html","finlemi01",1973-03-06
"Dorian Finney-Smith","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/finnedo01.html","finnedo01",1993-05-04
"Derek Fisher","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fishede01.html","fishede01",1974-08-09
"Matt Fish","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fishma01.html","fishma01",1969-11-18
"Gerald Fitch","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fitchge01.html","fitchge01",1982-08-12
"Malik Fitts","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fittsma01.html","fittsma01",1997-07-04
"Marcus Fizer","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fizerma01.html","fizerma01",1978-08-10
"Vern Fleming","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/flemive01.html","flemive01",1962-02-04
"Luis Flores","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/florelu01.html","florelu01",1981-04-11
"Sleepy Floyd","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/floydsl01.html","floydsl01",1960-03-06
"Jonny Flynn","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/flynnjo01.html","flynnjo01",1989-02-06
"Malachi Flynn","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/flynnma01.html","flynnma01",1998-05-10
"Isaac Fontaine","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fontais01.html","fontais01",1975-04-16
"Jeff Foote","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/footeje01.html","footeje01",1987-07-14
"Bryn Forbes","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/forbebr01.html","forbebr01",1993-07-23
"Gary Forbes","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/forbega01.html","forbega01",1985-02-25
"Alphonso Ford","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fordal01.html","fordal01",1971-10-31
"Alton Ford","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fordal02.html","fordal02",1981-05-29
"Sherell Ford","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fordsh01.html","fordsh01",1972-08-26
"Sharrod Ford","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fordsh02.html","fordsh02",1982-01-09
"T.J. Ford","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fordtj01.html","fordtj01",1983-03-24
"Trent Forrest","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/forretr01.html","forretr01",1998-06-12
"Joseph Forte","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fortejo01.html","fortejo01",1981-03-23
"Courtney Fortson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fortsco01.html","fortsco01",1988-05-23
"Danny Fortson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fortsda01.html","fortsda01",1976-03-27
"Greg Foster","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fostegr01.html","fostegr01",1968-10-03
"Jeff Foster","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fosteje01.html","fosteje01",1977-01-16
"Antonis Fotsis","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fotsian01.html","fotsian01",1981-04-01
"Evan Fournier","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fournev01.html","fournev01",1992-10-29
"Tremaine Fowlkes","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fowlktr01.html","fowlktr01",1976-04-11
"De'Aaron Fox","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/foxde01.html","foxde01",1997-12-20
"Rick Fox","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/foxri01.html","foxri01",1969-07-24
"Randy Foye","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/foyera01.html","foyera01",1983-09-24
"Adonal Foyle","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/foylead01.html","foylead01",1975-03-09
"Richie Frahm","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/frahmri01.html","frahmri01",1977-08-14
"Steve Francis","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/francst01.html","francst01",1977-02-21
"Jamaal Franklin","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/frankja01.html","frankja01",1991-07-21
"Robert Franks","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/frankro01.html","frankro01",1996-12-18
"Tellis Frank","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/frankte01.html","frankte01",1965-04-26
"Melvin Frazier","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/frazime01.html","frazime01",1996-08-30
"Michael Frazier","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/frazimi01.html","frazimi01",1994-03-08
"Tim Frazier","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fraziti01.html","fraziti01",1990-11-01
"Anthony Frederick","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fredean01.html","fredean01",1964-12-07
"Jimmer Fredette","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/f/fredeji01.html","fredeji01",1989-02-25
